2019-08-27 23:36,58.29999923706055
2019-08-27 23:50,59.70000076293945
2019-08-28 00:25,59.70000076293945
2019-08-28 00:50,60.0
2019-08-28 01:00,60.0
2019-08-28 01:25,60.599998474121094
2019-08-28 01:50,59.29999923706055
2019-08-28 02:00,58.70000076293945
2019-08-28 02:25,58.79999923706055
2019-08-28 02:50,58.599998474121094
2019-08-28 03:00,57.70000076293945
2019-08-28 03:25,57.70000076293945
2019-08-28 03:50,57.20000076293945
2019-08-28 04:00,57.20000076293945
2019-08-28 04:25,58.099998474121094
2019-08-28 04:50,57.70000076293945
2019-08-28 05:00,57.599998474121094
2019-08-28 05:25,57.599998474121094
2019-08-28 05:50,57.5
2019-08-28 06:00,57.099998474121094
2019-08-28 06:25,57.599998474121094
2019-08-28 06:50,58.099998474121094
2019-08-28 07:00,58.099998474121094
2019-08-28 07:25,58.20000076293945
2019-08-28 07:50,58.400001525878906
2019-08-28 08:00,57.29999923706055
2019-08-28 08:25,58.0
2019-08-28 08:50,56.20000076293945
2019-08-28 09:00,56.099998474121094
2019-08-28 12:19,56.29999923706055
2019-08-28 12:20,49.70000076293945
2019-08-28 12:26,49.6
